,Unnamed: 0.1,Unnamed: 0,title,tmdbid,rank,release_date,runtime,summary,genres,production,country,director,starring,poster_path,study_level
1207,1207,4956,Superman III,9531,5.5,1983-06-17,125,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.","Comedy, Science Fiction, Action, Adventure",Dovemead Films,Netherlands,Richard Lester,"Christopher Reeve, Annette O'Toole, Richard Pryor, Peter Wear, Kevin Harrison Cork, Bill Reimbold, Paul Kaethler, Annie Ross, Pamela Mandell, Barry Dennen, Pat Starr, John Bluthal, Nancy Roberts, R.J. Bell, Bob Todd, Peter Whitman, Gavan O'Herlihy, Larry Lamb, Sandra Dickinson, Ronnie Brody, Justin Case, Margot Kidder, David Fielder, Robert Beatty, Christopher Malcolm, Jill Goldston, Pamela Stephenson, Helen Horton, Gordon Rollings, Gordon Signer, Geoffrey Steele, Robert Vaughn, Stefan Kalipha, Philip Gilbert, Enid Saunders, Robert Henderson, Jackie Cooper, Graham Stark, Terry Camilleri, Lou Hirsch, Shane Rimmer, Barrie Holland, George Chisholm, Marc McClure, Al Matthews, Henry Woolf",/c4oR6qgZW2s5foGkQi2Dd86KuAS.jpg,B2
1208,1208,4959,Before and After,43566,5.9,1996-02-23,108,Two parents deal with the effects when their son is accused of murdering his girlfriend.,"Drama, Thriller, Mystery",Hollywood Pictures,United States of America,Barbet Schroeder,"Alison Folland, Alfred Molina, Julia Weldon, Meryl Streep, Timothy Patrick Cavanaugh, Larry Pine, Jordan Lund, Liam Neeson, Ann Magnuson, Sharon Ullrick, Wesley Addy, Paul Giamatti, Daniel von Bargen, Edward Furlong, Bernadette Quigley, John Heard",/oK8UKDrjFS14OFoihaQPfmmMOyI.jpg,C1
1209,1209,4960,Duel,839,7.4,1971-11-13,89,"Traveling businessman David Mann angers the driver of a rusty tanker while crossing the California desert. A simple trip turns deadly, as Mann struggles to stay on the road while the tanker plays cat and mouse with his life.","Action, Thriller, TV Movie",Universal Television,United States of America,Steven Spielberg,"Tim Herbert, Lou Frizzell, Eddie Firestone, Lucille Benson, Gene Dynarski, Alexander Lockwood, Charles Seel, Dale Van Sickel, Amy Douglass, Shawn Steinman, Dennis Weaver, Dick Whittington, Jacqueline Scott, Carey Loftin, Shirley O'Hara",/w9Vk1Txx14vWvACELFYFlixrsfr.jpg,B2
1210,1210,4968,The Time Machine,2134,7.3,1960-05-25,103,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.,"Thriller, Adventure, Fantasy, Science Fiction, Romance",Galaxy Films Inc.,United States of America,George Pal,"Whit Bissell, Doris Lloyd, Paul Frees, Sebastian Cabot, Bob Barran, Alan Young, Yvette Mimieux, Rod Taylor, Tom Helmore",/x3BOzx2rUc5c3gG9UCelzSxv8n4.jpg,B2
1211,1211,4975,Cross of Iron,10839,7.1,1977-01-29,132,"It is 1943, and the German army—ravaged and demoralised—is hastily retreating from the Russian front. In the midst of the madness, conflict brews between the aristocratic yet ultimately pusillanimous Captain Stransky and the courageous Corporal Steiner. Stransky is the only man who believes that the Third Reich is still vastly superior to the Russian army. However, within his pompous persona lies a quivering coward who longs for the Iron Cross so that he can return to Berlin a hero. Steiner, on the other hand is cynical, defiantly non-conformist and more concerned with the safety of his own men rather than the horde of military decorations offered to him by his superiors.","Drama, Action, History, War",Rapid Film,Germany,Sam Peckinpah,"Wolfgang Hess, Sweeney MacArthur, Dieter Schidor, David Warner, Hermina Pipinić, Maximilian Schell, Véronique Vendell, Irfan Mensur, Dragomir Stanojević, Klaus Löwitsch, Roger Fritz, Slavko Štimac, Burkhard Driest, Igor Galo, Wolf C. Hartwig, Michael Nowka, Katherine Haber, Senta Berger, Vadim Glowna, Arthur Brauss, James Coburn, Demeter Bitenc, James Mason, Fred Stillkrauth, Robert Rietti",/fR6pqh5aFn0fawsn7sR2zC15swx.jpg,C1
1212,1212,4977,A Good Year,9726,6.7,2006-09-09,117,"Failed London banker Max Skinner inherits his uncle's vineyard in Provence, where he spent many childhood holidays. Upon his arrival, he meets a woman from California who tells Max she is his long-lost cousin and that the property is hers.","Comedy, Drama, Romance",Fox 2000 Pictures,United Kingdom,Ridley Scott,"Ian Ruskin, Tom Hollander, Valeria Bruni Tedeschi, Judy Dickerson, Maria Papas, Valeria Milenka Repnau, Nila Aalia, Rafe Spall, Moira Quirk, Jean-Paul Vignon, Abbie Cornish, Magali Woch, Félicité Du Jeu, Karen Strassman, Oleg Sosnovikov, Giannina Facio, Mitchell Mullen, Lionel Briand, Ben Righton, Kenneth Cranham, Jean-Louis Darville, Peter Lavin, Richard Coyle, Edita Brychta, Toney Tutini, Frank Isles, Linda Sans, Gregg Chillin, Albert Finney, Archie Panjabi, Patrick Hillan, Neil Dickson, Stephen Hudson, Daniel Mays, Freddie Highmore, Catherine Vinatier, Isabelle Candelier, Jean Gilpin, Marion Cotillard, Jacques Herlin, Gilles Gaston-Dreyfus, Jean-Michel Richaud, Paula J. Newman, Craig Robert Young, Philippe Méry, Dominique Laurent, Didier Bourdon, Patrick Kennedy, Tom Stuart, Caitlin McKenna, Igor Panich, Stewart Wright, Catriona MacColl, Ali Rhodes, Nicholas Guest, Samantha Robson, Patrick Payet, Hélène Cardona, Russell Crowe, Darren Richardson, Bruno Stephane, Philippe Bergeron, Marine Casto",/10ErazhJxfL68rWg2KLfwiRuIou.jpg,B1
1213,1213,4995,The Spy Who Dumped Me,454992,6.402,2018-08-02,116,A couple of thirtysomething best friends unwittingly become entangled in an international conspiracy when one’s ex-boyfriend shows up at their apartment with a team of deadly assassins on his trail.,"Comedy, Action, Adventure",Imagine Entertainment,Canada,Susanna Fogel,"Rebeka Eva Cook, Gillian Anderson, Jane Curtin, Justine Wachsberger, Paul Reiser, David Iserson, Hugo Bolton, Carolyn Cicalese, Kevin Ezekiel Ogunleye, Fred Melamed, Mila Kunis, Patrícia Tary, Nicholas Wittman, Mirjam Novak, Lívia Hábermann, Peter Schueller, Ólafur Darri Ólafsson, Blanka Györfi-Tóth, László Áron, Barnabás Réti, Vilma Szécsi, Sam Heughan, Genevieve McCarthy, Lolly Adefope, Carolyn Pickles, James Fleet, Noelle Loizos, Dustin Demri-Burns, Kate McKinnon, Attila Árpa, Tamás Szabó Sipos, Ivett Diána Bukovinszki, Gyula Mesterházy, Ágnes Bánfalvy, Anita Anand, Ruby Kammer, Bettina Csipszer, Tom Stourton, Hasan Minhaj, Ivanna Sakhno, Hélène Cardona, Justin Theroux, Kev Adams, Hanna Milovits, András Velkov, Roderick Hill",/tpPERI5i6yjT73jYWyZ9iWltQ9L.jpg,B1
1214,1214,4997,Pandorum,19898,6.6,2009-09-08,108,"Two crew members wake up on an abandoned spacecraft with no idea who they are, how long they've been asleep, or what their mission is. The two soon discover they're actually not alone – and the reality of their situation is more horrifying than they could have imagined.","Action, Horror, Mystery, Science Fiction, Thriller",Impact Pictures,Germany,Christian Alvart,"Wotan Wilke Möhring, Nico Marquardt, Friederike Kempter, André Hennicke, Ben Foster, Domenico D'Ambrosio, Dawid Szatarski, Cam Gigandet, Jeff Burrell, Antje Traue, Neelesha Barthel, Asia Luna Mohmand, Delphine Chuillot, Marco Albrecht, Cung Le, Dennis Quaid, Norman Reedus, Don Jeanes, Julian Rappe, Jon Foster, Niels-Bruno Schmidt, David P. Johnson, Yangzom Brauen, Eddie Rouse",/mNMfa6r3pl0EzFIKEkVcxyr6Rc7.jpg,C1
1215,1215,4999,The Seventh Victim,20945,6.4,1943-08-21,71,A woman in search of her missing sister uncovers a Satanic cult in New York's Greenwich Village and finds that they could have something to do with her sibling's random disappearance.,"Horror, Mystery",RKO Radio Pictures,United States of America,Mark Robson,"Ann Summers, Howard M. Mitchell, Ben Bard, Lloyd Ingraham, Milton Kibbee, Mary Newton, Sarah Selby, Elizabeth Russell, Kernan Cripps, Kim Hunter, Wally Brown, Betty Roadman, Wheaton Chambers, Evelyn Brent, Jean Brooks, Cyril Ring, Adia Kuznetzoff, Henry Hebert, Feodor Chaliapin Jr., Erford Gage, Edythe Elliott, Chef Milani, Barbara Hale, Tom Conway, William Halligan, Tiny Jones, Patsy Nash, Richard Davies, Ottola Nesmith, Marianne Mosner, Charles Phillips, Eve March, Dewey Robinson, Hugh Beaumont, Isabel Jewell, Lou Lubin, James Conaty, Joan Barclay, Dan Dowling, Bud Geary, Marguerita Sylva, Eileen O'Malley, Lorna Dunn, Jamesson Shade",/cvck16EWDqWK6x4p78N8KyJyJNJ.jpg,C1
1216,1216,5003,S1m0ne,9296,5.9,2002-08-23,117,"The career of a disillusioned producer, who is desperate for a hit, is endangered when his star walks off the film set. Forced to think fast, the producer decides to digitally create an actress ""Simone"" to sub for the star — the first totally believable synthetic actress.","Science Fiction, Comedy, Drama, Fantasy, Romance",Niccol Films,United States of America,Andrew Niccol,"Benjamin Salisbury, Claudia Jordan, Christopher Neiman, Jay Mohr, Adrian R'Mante, Jason Schwartzman, Jeffrey Pierce, Brad ""Chip"" Pope, Edward C. Gillow, Darnell Williams, Richard Saxton, Bill A. Jones, Maureen Mueller, Ronnie W. Elliot, Daniel von Bargen, Gordon Simmons, Tony Crane, Al Pacino, Robert Musgrave, Clyde Tull, Rachel Roberts, Michael Andrew Colin Keller, David Doty, Daniel Dõ, Lisa Cerasoli, Christina Rydell, Jenni Blong, Alec Murdock, Derrex Brady, Susan Chuang, Deborah Rawlings, Chris Marley, Phil Hawn, Pruitt Taylor Vince, Elias Koteas, Teresa Parente, Jim Brockhohn, Stanley Anderson, Mitzi Martin, Rod Simmons, Diane Hudock, Camille Wainwright, Alan Loayza, James Gleason, Jolie Jenkins, Moss Mossberg, Andi Carnick, Nancy Young, Annie Coffey, Winona Ryder, Catherine Keener, Henry D. Zapata, Evan Rachel Wood, Lombardo Boyar, Mark Thompson, Ron Perkins, Chris Coppola, Sean Cullen, Keith MacKechnie, Rebecca Romijn, Hal Ozsan, Jeff Williams, Patrick J. Dancy, Charles Noland, Christopher Comes, Jim Rash, Carole Androsky, Joel Heyman, Vincent Boling, Jaehne Moebius, Lily Gareth, Barry Papick, Darin Heames",/mdHEOCSGPvwa9pYiV1ZDZ1ihj42.jpg,B2
1217,1217,5013,Excalibur,11527,6.9,1981-04-10,141,"A surreal adaptation of Sir Thomas Malory's ""Le Morte d'Arthur"", chronicling Arthur Pendragon's conception, his rise to the throne, the search by his Knights of the Round Table for the Holy Grail, and ultimately his death.","Adventure, Fantasy",Orion Pictures,United Kingdom,John Boorman,"Nigel Terry, Clive Swift, Charley Boorman, Helen Mirren, Katrine Boorman, Ciarán Hinds, Garrett Keogh, Michael Muldoon, Nicholas Clay, Conor Lambert, Liam O'Callaghan, Barbara Byrne, Brid Brennan, Cherie Lunghi, Keith Buckley, Corin Redgrave, Gabriel Byrne, Robert Addie, Kay Maclaren, Nicol Williamson, Emmet Bergin, Paul Geoffrey, Gerard Mannix Flynn, Prudence Wright Holmes, Eamon Kelly, Liam Neeson, Niall O'Brien, Joelle Hélary, Patrick Stewart",/cTWF6zkr5mUOnheowKODIijWYcN.jpg,B2
1218,1218,5018,Malcolm X,1883,7.5,1992-11-18,202,"A tribute to the controversial black activist and leader of the struggle for black liberation. He hit bottom during his imprisonment in the '50s, he became a Black Muslim and then a leader in the Nation of Islam. His assassination in 1965 left a legacy of self-determination and racial pride.","Drama, History",40 Acres and a Mule Filmworks,United States of America,Spike Lee,"Robert Jason, Charles Young, Janet Zarish, Keith Lewis, David Fludd, Anthony Nocerino, Al Sharpton, Armand Schultz, Gina Ellis, Michael Imperioli, Sonya Wallace, Michael C. Mahon, Dan Gifford, Peter Boyle, Miki Howard, Tamaraleah Jackson, Theresa Randle, Kiki Della Vecchia, Wendy King, Raymond Harris, Don Hewitt Sr., William E. Kilson, Jasmine Smith, Natalie Clanton, Gerica Cox, Anthony Dewitt, Monique Cintron, C.E. Smith, Jonathan Peck, Martaleah Jackson, Manny Siverio, Scot Anthony Robinson, Christopher Rubin, Eric Payne, Frankie Manning, Stewart J. Zully, Veronica Webb, Karen Allen, Gerald Brazel, Mark Gorham, Lex Monson, Eric Sharp, Clebert Ford, Keith Randolph Smith, Nelson Mandela, Abdul Hakeem Hijrah, Iris Little Thomas, Lizbeth MacKay, Maxwell Sinovoi, James Murtaugh, Debbie Williams, Wyatt Tee Walker, Norma Miller, LaToyah Bigelow, Dion Smack Jr., Frank Adu, John David Washington, Reade Kelly, Bill Goldberg, Muhammad Parks, Elise Neal, Peter Dunn, Fracaswell Hyman, Michelle Robinson, Dion Graham, Bernard Marsh, Rogers Simon, Damon  Chandler, Curt Williams, Reggie Pittman, Barbara Smith, Jery Hewitt, Sharmeek Martinez, William Swinton, Michael Albanese, Judd Jones, Steve White, Debra Elkins, James L. Swain, Roger Guenveur Smith, Byron Utley, David Reilly, Kevan Gibbs, Andy Duppin, Judine Hawkins Richard, Jauquette Green, Terry Sumter, Rodney Whitaker, Lonette McKee, Simon Do-Ley, Charles Mitchell, Steve Stapenhorst, Joe Fitos, John Sayles, Hazel Medina, David Patrick Kelly, Peewee Love, Rion Johnson, Benjamin Atwell, Sam Dixon, Ian Quiles, John Patrick McLaughlin, Robert H. Fowler III, William Fichtner, Brendan Kelly, Stephen James, Ilyasah Shabazz, Nilyne Fields, Delroy Lindo, Kent C. Jackman, Jay Charbonneau, Larry McCoy, Kate Vernon, Michael Guess, John D. Bair, Dana S. Hubbard, Tim Hutchinson, Ralph Cooper Sr., Elmer Licciardello, Rudi Bascomb, Larry Rushing, Renton Kirk, TaiNesha Scott, Frances Morgan, Kristan Rai Segure, Annie Corley, Neisha Folkes-LeMelle, Ricky Gordon, Debi Mazar, Mark Gross, Craig Wasson, Lee Summers, Leslie Dockery, Dereque Whithurs, Denise S. Anderson, Javon Jackson, Joe Seneca, K. Smith, Colleen Cowan, Eddie Shellman, Billy Marshall Thompson, Wendy E. Taylor, Matthew Underwood, Larry M. Cherry, Jerome Jamal Hardeman, Gregory Bargeman, Chinere Parry, Monique Harcum, Erika Smith-Brown, James McDaniel, Maurice Sneed, El Tahara Ibrahim, Matthew Harris, Cheryl Burr, George Lee Miles, Sonny Jim Gaines, Fia Porter, Ken Leigh Rogers, Martin Donovan, John Parks, Gareth Williams, Tim Kelleher, Lenore Pemberton, Joe Pentangelo, Valentino Smith, Karen Michaels, Ryan Francois, Stephen Hanan, Ernest Lee Thomas, Denzel Washington, Jean-Claude La Marre, Rony Clanton, Lance Bryant, Shawn O'Neil, Aleta Mitchell, Cytia Fontenette, Terence Blanchard, Leland Gantt, Walter Jones, Eartha Robinson, Dawn Hampton, Mary Alice, Keith Thomas, Ed Herlihy, Giancarlo Esposito, Chuck Cooper, Theara Ward, Mike Farley, Kevin Rock, Marcus Lauper, Raymond Anthony Thomas, Teresa Yvon Farley, Steve Aronson, Dave Droge, Eddie Sanabria, John Festa, John Ottavino, Vincent Moscaritola, John Reidy, Steven Randazzo, Chela Counts, Tracy Robinson, Chris Skutch, Danielle Fletcher, Richard Owens, Jasper McGruder, Terry Layman, Delphine T. Mantz, Phyllis Yvonne Stickney, Mike Hodge, LaTanya Richardson Jackson, Christian J. Dacosta, Cleave Guyton Jr., Bahni Turpin, David Thomas Jr., David Berman, Showman Uneke, Marlaine Bass, William Kunstler, Felicia Wilson, Byron Easley, Ali A. Wahhab, Greg Poland, David Reivers, Chelsea Counts, Ralph Hughes, Billy J. Mitchell, Jessica Givens, Grafton Trew, Zaahir Muhammad, Marc Phillips, Sharon Brooks, George Guidall, Bill Anagnos, Richard Schiff, Vanessa Benton, Zakee Howze, Karen Duffy, Bobby Seale, Nicholas Barnwell, Rich Gordon, Greta Martin, Bruce David Barth, Cisco Drayton, Sharon Ferguson, Spike Lee, Al Freeman Jr., Abdul Salaam El Razzac, Sonny Allen, Terry Hodges, Clack Gaton, Jake-Ann Jones, Ossie Davis, Albert Hall, O.L. Duke, Addison Cook, Shirley Stoler, Lennis Washington, Raye Dowell, Delilah Picart, Dyan Humes, Ashanti, Earl Whitted, Andre Blair, Marcus Naylor, Sharon Washington, George Rafferty, Michael Ralph, Eddie Davis, Nicholas Turturro, Reggie Montgomery, Leonard Parker, Oran ""Juice"" Jones, James MacDonald, Aaron Blackshear, Yvette Brooks, Graham Brown, John Griesemer, Monty Ross, Phillip Gilmore, Beatrice Winde, Zan Turner, Lynn Sterling, George T. Odom, Lauren Padick, Dwayne Cook Broadnax, Rome Neal, Leonard L. Thomas, Larry Attile, Frances Foster, Christopher Plummer, Michael Cullen, Matthew M. Dillon, Charles Weldon, Laurieann Gibson, Cynthia Thomas, Douglas Purviance, Joe James, Darnell Smith, Eddie Kehler, Shellye Broughton, Preston Vismale, Wendell Pierce, Nick Muglia, John Elejaide, Lawrence James, Daniel Lemelle, Scott Whitehurst, Amelia Mimi Walker, Patrick Rickman, Angela Bassett, Arthur French, Gary L. Catus, Tommy Hollis, Mansoor Najee-Ullah",/o2s9ow0uRRm1BcF3teznk5twd90.jpg,C2
1219,1219,5019,Invictus,22954,7.2,2009-12-11,134,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby union team as they make their historic run to the 1995 Rugby World Cup Championship match.","Drama, History",Warner Bros. Pictures,United States of America,Clint Eastwood,"Shawn du Plooy, David Dukas, Richard Smith, Abu Bakr Davids, Devan Gericke, Ryan Roman, Morgan Freeman, Rolf Ernst Fitschen, Louis Ackerman, Shaun Harding, Sylvia Mngxekeza, Niklaas Soutman, Henry Temple, Hendrik Franken, Brendell Brandt, Elrico Blaauw, Sililo Victor Martens, Calvin Kotze, Malusi Skenjana, Gift Leotlela, Gordon Johnston, Zak Feaunati, Mark Bowen Davies, Eugene Butterworth, Herman Botha, Clint van Rensburg, Sivuyile Ngesi, Rudi Zandberg, Abu-Bakr Hendricks, Karl Bergemann, Ryan Williams, Richard Abrahamse, Patrick Bell, Pedro Noronha, Kurt Kuhn, Abbas Hendricks, Dan Visser, Vaughn Thompson, Don Eiman, Grant Swanby, Adjoa Andoh, Salman Sarfodien Davids, Stewart Palmer, Ayabulela Stevens, Bonnie Mbuli, Gerard Pedersen, Joel Serman, Sibongile Nojila, Morne Vletter, Louis Pieterse, Sean Pypers, James Lithgow, Anton Coosner, Richard Williams, Matt Damon, Willem Mouton, Gerhard Gerber, Daniel Hadebe, Bjorn Steinbach, Mario Jacobs, Reagan Anderson, Louis Minnaar, Mark Rickard, Andrew Nel, Jakkie Groenewald, Matt Stern, Johnny Cicco, Pieter Engelbrecht, Geoff Brown, Refiloe Mpakanyane, Emile Olivier, Taariq Davids, McNeil Hendricks, Kgosi Mongake, Theodore Grovers, Scott Eastwood, Mfundo Galada, Josias Moleele, Len Berter, Troy Futter, Conrad Marais, Bradley Contereal, Ryan Olivier, Vuyolwethu Stevens, Hennie Bosman, Julian Lewis Jones, Charl Engelbrecht, John Paul Chapman, Warren Butler, Nezaan Bewee, Warren Taylor, Epeli Taione, Jean-Pierre Van Zyl, Aukusitino Junior Poluleuligaga, Meren Reddy, Warrick Ireland, Sarel du Plessis, Callan Artus, Jake Levin, J.R. Redelinghuys, Clive Richard Samuel, Bart Fouche, Patrick Holman, Jadeon du Tait, Richard Morris, Karlo Aspeling, Abraham Vlok, Ryan Scott, Dan Robbertse, Simon Peter Blakeley, Jethro Mickleburgh, William Festers, Anthony Burns, Shakes Myeko, Dale Stephen Dunn, Wayne Harrison, Marius Erwee, Wynand Collins, Tony Kgoroge, Warren Edwards, Michael Ledwidge, Zuhair Achmat, Renzo Puccini, Ashley Down, Mzikayise Rala, Murray Todd, Vuyo Dabula, Stuart Calder, Lida Botha, Brendon Shields, Juan Coetzer, Grant Roberts, Clinton Prinsloo, Michael la Grange, Nambitha Mpumlwana, Dane Gallery, Patrick Lyster, Brandon Hendricks, Adenaan Bazier, Andrew Rose, Mark Snodgrass, Patrick Mofokeng, Edward O'Sullivan, Penny Downie, Shane Vallender, Hyron Thyse, Jodi Botha, David John Fourie, Mark Katzen, Yusuf Abrahams, Japan Mthembu, Ross Peacock, Robert Hobbs, Joe Probyn, Susan Danford, Gareth Rowe, Tahir Achmat, Johnathan van der Walt, Thomas Boyd, Shaffiq Nordien, Langley Kirkwood, Riaan Wolmarans, Marguerite Wheatley, Melusi Yeni, Jaco Pieterse, Graham Lindemann, Riaan van der Vyver, Leleti Khumalo, Albert Maritz, Michael van Schalkwyk, Faseegh Mallick, Keith Daly, Daniel Deon Wessels, Mohammed Ridhaa Damon, Jody Burch, Jamie Holtzhausen, Ashley Taylor, Given Stuurman, André Jacobs, Andries Le Grange, Robin Smith, Sello Motloung, Danny Keogh",/cNUoXM8dtg5mRt90GLrAHBP9IGE.jpg,C2
1220,1220,5032,Bridget Jones's Baby,95610,6.4,2016-09-14,123,"After breaking up with Mark Darcy five years earlier, Bridget Jones' happily-ever-after hasn't quite gone according to plan. Fortysomething and single again, she decides to focus on her job as top news producer and surround herself with old friends and new. For once, Bridget has everything completely under control. Then her love life takes a turn - while a weekend away at a music festival, she meets a dashing American named Jack, who is everything Mark is not, and spends a night with him. A week later, she runs into newly-separated Mark, and has a one-night dalliance. In an unlikely twist, she finds herself pregnant, but with one hitch - she's not sure of the identity of her baby's father - Mark or Jack.","Drama, Comedy, Romance",Universal Pictures,France,Sharon Maguire,"Kate O'Flynn, Emma Thompson, Ed Sheeran, Colin Firth, Aiste S. Gram, Darren Boyd, Hiten Patel, Agni Scott, Adam Leese, Renée Zellweger, Patrick Dempsey, Beattie Edmondson, Chooye Bay, Sally Phillips, Alana Hood, Bruce Wang, Ben Willbond, Debra Gillett, Lee Nicholas Harris, Jim Broadbent, Joanna Scanlan, Dolly Wells, Souad Faress, Paul Bentall, Donald Douglas, Jessica Hynes, Charlie Rawes, Patrick Malahide, Janet Henfrey, James Faulkner, Richard Rycroft, Kasia Kołeczek, Enzo Cilenti, Joseph Harmon, Ashley McGuire, Maria Alexe, David Crow, Erron Gordon, Maitland Chandler, Dominic Coleman, Julian Rhind-Tutt, Tom Rosenthal, David Forest, James Callis, Gemma Jones, Shirley Dixon, Laura Checkley, Jag Patel, Celia Imrie, Shirley Henderson, Sarah Solemani, Neil Pearson, Cathy Murphy, Nick Mohammed",/5hHomngoPZrNoXOPlyaHV6eXaQW.jpg,B1
1221,1221,5036,The African Queen,488,7.3,1952-01-07,105,"At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.","Romance, Adventure",United Artists,United Kingdom,John Huston,"Katharine Hepburn, Peter Bull, Humphrey Bogart, Peter Swanwick, Walter Gotell, Robert Morley, Theodore Bikel, Richard Marner",/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg,B1
1222,1222,5041,Kill Your Darlings,157370,7.1,2013-10-16,103,"A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac and William Burroughs.","Drama, Romance, Thriller",Killer Films,United States of America,John Krokidas,"Mark Ethan, Olen Holm, David Cross, Matt Giroveanu, Daniel Radcliffe, Elizabeth Olsen, Laura Obiols, Ben Foster, John Cullum, Clancy O'Connor, Sarah Hollis, Brenda Wehle, Anna Kuchma, Ranardo Domeico Grays, Zach Appelman, Dane DeHaan, Nick Diamantis, Martin Pfefferkorn, Kevyn Settle, David Rasche, Dawn Newman, Lenore Harris, Leslie Meisel, Michael C. Hall, Jack Huston, Quinlan Corbett, Michael Cavadias, Jennifer Jason Leigh, Erin Darke, Craig Chester, Jon DeVries, Jonathan Cantor, Kyra Sedgwick, Nicole Signore, Sean Grady, Colin Michael Walker",/cnki2mlujf32d3MYspZQFYlVsoL.jpg,B2
1223,1223,5066,Martyrs,362057,5.1,2015-10-09,86,A woman and her childhood friend seek out revenge on those who victimized and abused them.,"Horror, Mystery",Temple Hill Entertainment,United States of America,"Michael Goetz, Kevin Goetz","Elyse Cole, Matthew Jaeger, Taylor John Smith, Max Acosta-Rubio, Bailey Noble, Blake Robbins, Lexi DiBenedetto, Ivar Brogger, Kate Burton, DaJuan Johnson, Troian Bellisario, Caitlin Carmichael, Romy Rosemont, Toby Huss, Ever Prishkulnik, Larry Rosenthal, Melissa Tracy, Michael Dempsey",/pkBWgdlFClVrr39iLpUTdzqvgz8.jpg,C1
1224,1224,5068,Mini's First Time,15314,5.6,2006-07-14,91,"Desperate to be free from her drunken, unloving mother Diane, the beautiful, scheming young Mini seduces her stepfather Martin and soon convinces him to join her in a sadistic scheme to have Diane declared insane. But their conspiracy soon escalates to murder and when John Garson, a young detective starts investigating, Martin and Mini begin to turn on each other.","Comedy, Crime, Drama",Bold Films,United States of America,Nick Guthe,"Lewis Tan, Hailey Bright, Jeff Goldblum, Orlando Seale, Carrie-Anne Moss, Andrea Lwin, Sprague Grayden, Courtney Thomas, Joe Egender, Nana Visitor, Luke Wilson, Rick Fox, Marjorie Eber, Svetlana Metkina, Joel McHale, Victoria Chalaya, Michael Laskin, Jerry Giles, Alec Baldwin, Kathleen LaGue, RaMona Fleetwood, Jean St. James, Artie Baxter, David Shatraw, Britt Morrow, Nikki Reed, Heidi Ferrer",/8LSbj1iwkxM7AZRTKxCxfdmE4Lt.jpg,B2
1225,1225,5071,The Sessions,113947,6.9,2012-05-02,95,"Though a childhood bout with polio left him dependent on an iron lung, Mark O'Brien maintains a career as a journalist and poet. A writing assignment dealing with sex and the disabled piques Mark's curiosity, and he decides to investigate the possibility of experiencing sex himself. When his overtures toward a caregiver scare her away, he books an appointment with sex surrogate Cheryl Cohen-Greene to lose his virginity.","Drama, Romance, Comedy",Such Much Films,United States of America,Ben Lewin,"Paul MacLean, James Martinez, Robin Weigert, Jason Jack Edwards, Gina-Raye Carter, Rusty Schwimmer, Jonathan Hanrahan, Tobias Forrest, J. Teddy Garces, W. Earl Brown, Adam Arkin, Helen Hunt, John Hawkes, Jennifer Kumiyama, Phoebe Lewin, Moon Bloodgood, Ming Lo, Blake Lindsley, Rhea Perlman, William H. Macy, B.J. Clinkscales, Daniel Quinn, Annika Marks, Jarrod Bailey",/57o1DBc5DfJXVc8wArAblSbZ8sD.jpg,B1
1226,1226,5072,Anomalisa,291270,7.1,2015-12-30,91,An inspirational speaker becomes reinvigorated after meeting a lively woman who shakes up his mundane existence.,"Animation, Drama, Romance, Comedy",Starburns Industries,United States of America,"Charlie Kaufman, Duke Johnson","David Thewlis, Tom Noonan, Jennifer Jason Leigh",/4DJ1zNr4Y6q7zQ27goEYla46VdO.jpg,B1
1227,1227,5076,Bonnie and Clyde,475,7.5,1967-08-14,111,"In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.","Crime, Drama",Tatira-Hiller Productions,United States of America,Arthur Penn,"Michael J. Pollard, Estelle Parsons, Gene Hackman, Clyde Howdy, Gene Wilder, Ken Mayer, Patrick Cranshaw, Ann Palmer, Owen Bush, Denver Pyle, Warren Beatty, Russ Marker, Dub Taylor, Mabel Cavitt, Evans Evans, Faye Dunaway",/sCSQFK9kMsprT4jgWqgw82dT6WI.jpg,C1
