,Unnamed: 0.1,Unnamed: 0,title,tmdbid,rank,release_date,runtime,summary,genres,production,country,director,starring,poster_path,study_level
992,992,3569,On the Waterfront,654,7.9,1954-06-22,108,"Terry Malloy is a kindhearted dockworker, and former boxer, who is tricked by his corrupt bosses into leading his friend to death. After falling in love, he tries to leave the waterfront and expose his employers.","Crime, Drama, Romance",Columbia Pictures,United States of America,Elia Kazan,"Tami Mauriello, John F. Hamilton, Rudy Bond, Tony Galento, Johnny Seven, Rod Steiger, Lee J. Cobb, Katherine MacGregor, Martin Balsam, Fred Gwynne, Leif Erickson, Eva Marie Saint, Don Blackman, Pat Hingle, Arthur Keegan, Pat Henning, Anne Hegira, Dan Bergin, John Heldabrand, Barry Macollum, Nehemiah Persoff, Karl Malden, Marlon Brando, James Westerfield, Zachary Charles, Abe Simon, Tiger Joe Marsh",/fKjLZy9W8VxMOp5OoyWojmLVCQw.jpg,B2
1731,1731,11040,Paper Moon,11293,7.9,1973-05-09,102,"A bible salesman finds himself saddled with a young girl who may or may not be his daughter, and the two forge an unlikely partnership as a money-making con team in Depression-era Kansas.","Comedy, Crime, Drama",The Directors Company,United States of America,Peter Bogdanovich,"James N. Harrell, Dejah Moore, Liz Ross, Lila Waters, Hugh Gillin, Yvonne Harrison, Burton Gilliam, Jack Saunders, Lana Daniel, Tandy Arnold, Ralph Coder, Noble Willingham, Bob Young, Floyd Mahaney, Harriet Ketchum, Madeline Kahn, Dorothy Forster, P.J. Johnson, George Lillie, Dennis Beden, Eleanor Bogart, Jody Wilbur, Jessie Lee Fulton, Vernon Schwanke, Gilbert Milton, Dorothy Price, Ryan O'Neal, Randy Quaid, Tatum O'Neal, Art Ellison, Rose-Mary Rumbley, Ed Reed, Desmond Dhooge, Kenneth Hughes, John Hillerman, Herschel Morris",/3GHG0kTcBWHKdXjj3RdK8GjBCd6.jpg,B2
410,410,1232,Kill Bill: Vol. 2,393,7.879,2004-04-16,136,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.","Action, Crime, Thriller",Super Cool ManChu,United States of America,Quentin Tarantino,"Kenji Ohba, Juri Manase, Victoria Lucai, Gordon Liu Chia-hui, Jorge Silva, Yoshiyuki Morishita, Claire Smithies, Ambrosia Kelley, Sachiko Fujii, Michael Madsen, Akaji Maro, Tetsuro Shimaguchi, Yuki Kazamatsuri, Stevo Polyi, Yoshiko Yamaguchi, Jeannie Epper, Al Manuel Douglas, Patricia Silva, Perla Haney-Jardine, Clark Middleton, Maria Del Rosario Gutierrez, Sonia Angelica Padilla Curiel, Jun Kunimura, Shun Sugata, Sonny Chiba, Helen Kim, Citlati Guadalupe Bojorquez, Ronnie Yoshiko Fujiyama, Michael Parks, Julie Dreyfus, Larry Bishop, Daryl Hannah, David Carradine, Graciela Salazar Mendoza, Maria de Lourdes Lombera, Sō Yamanaka, Jonathan Loughran, Lucy Liu, Uma Thurman, Stephanie L. Moore, Veronica Janet Martinez, Bo Svenson, Michael Bowen, William Paul Clark, Reda Beebe, Issey Takahashi, Laura Cayouette, Chiaki Kuriyama, Thea Rose, Kazuki Kitamura, Sid Haig, Sakichi Sato, Samuel L. Jackson, Venessia Valentino, Lucia Cruz Marroquin, Shana Stein, Yoji Tanaka, James Parks, Vivica A. Fox, Goro Daimon, Christopher Allen Nelson, Caitlin Keats",/2yhg0mZQMhDyvUQ4rG1IZ4oIA8L.jpg,B2
751,751,2420,The Theory of Everything,266856,7.852,2014-11-26,123,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.","Drama, Romance",Working Title Films,United Kingdom,James Marsh,"Charlotte Hope, Brett Brown, Guy Oliver-Watts, Jumaane Brown, Raffiella Chapman, Lottie Hamilton, Christian McKay, Sam Houston, Maxine Peake, Alice Orr-Ewing, Michael Marcus, Victoria Emslie, Paul Longley, Nicola Sloane, Eddie Redmayne, Abigail Cruttenden, Delilah Sexton, Charlie Cox, Andrew Bridgmont, Adam Godley, David Thewlis, Becky Bush, Finlay Wright-Stephens, Tom Prior, Stuart Benson, Harry Lloyd, Nicholas Gerard-Martin, Rufus Taylor, Thomas Morrison, Oliver Payne, Enzo Cilenti, Nicola Victoria Buck, Emily Watson, Lucy Chappell, Georg Nikoloff, Felicity Jones, Simon McBurney, Eileen Davies, Gruffudd Glyn, Lucy Challenger, Jamie Edwards, Frank Lebœuf, Anthony Skrimshire, Simon Chandler, Sophie Perry, Will Barton",/wucOQrqihOtHToP7UAPKMFRJ9LL.jpg,B2
1090,1090,4225,Mulholland Dr.,185789,7.841,1999-01-01,88,"Initially, ""Mulholland Dr."" was to mark David Lynch's return to television. It is a retooling of a script originally shot as a 94-minute pilot for a TV series (co-written with TV screenwriter Joyce Eliason) for the channel ABC, which had approved the script, but chose not even to air the pilot once it was done in 1999, despite Lynch's labours to cut the project to their liking. It was left in limbo until 18 month later French company Studio Canal Plus (also producer of 'The Straight Story') agreed to pay ABC $7 million for the pilot, and budget a few million more to turn the pilot into a two-hour, 27-minute movie. The cost of the film doubled to $14 million as sets had to be reconstructed and actors recalled.","Thriller, TV Movie, Drama, Mystery",Picture Factory,United States of America,David Lynch,"Vincent Castellanos, Michele Hicks, Robert Forster, Lisa K. Ferguson, Mark Pellegrino, Monty Montgomery, Sean Everett, Johanna Stein, Brent Briscoe, Randall Wulff, Dan Hedaya, Ann Miller, Naomi Watts, Brian Beacock, Billy Ray Cyrus, Adrien Curry, Michael Fairman, Lee Grant, Joseph Kearney, Blake Lindsley, Maya Bond, Scott Coffey, Michael D. Weatherred, Katharine Towne, Kate Forster, Missy Crider, Tom Morris, Marcus Graham, Daniel Rey, Geno Silva, Chad Everett, Angelo Badalamenti, Richard Mead, Enrique Buelna, Robert Katims, Diane Nelson, Jeanne Bates, James Karen, Michael J. Anderson, Lori Heuring, Charles Croughwell, Wayne Grace, Lisa Lackey, Tyrah M. Lindsey, Laura Harring, Dan Birnbaum, David Schroeder, Mo Gallini, Tony Longo, Tad Horino, Bonnie Aarons, Justin Theroux, William Ostrander",/oGXtT5UW8lDWt8uxlww2zw9GmBs.jpg,B2
20,20,55,Pirates of the Caribbean: The Curse of the Black Pearl,22,7.8,2003-07-09,143,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.","Adventure, Fantasy, Action",Walt Disney Pictures,United States of America,Gore Verbinski,"Zoe Saldaña, Jerry Gauny, Guy Siner, Johnny Depp, Isaac C. Singleton Jr., Treva Etienne, Vince Lozano, Ian McIntyre, Orlando Bloom, Vanessa Branch, Michael Berry Jr., David Bailie, Antonio Valentino, Tobias McKinney, Finneus Egan, David Patykewich, Mackenzie Crook, Dylan Smith, Jordi Caballero, Sam Roberts, Ben Roberts, Giles New, Tamara Castle, Dustin Seavey, Kevin McNally, Mike Babcock, Gerard J. Reyes, José Zelaya, Tommy Schooler, D.P. FitzGerald, Michael W. Williams, Matthew Bowyer, Ben Wilson, Lucinda Dryzek, Mike Haberecht, Paul Gagné, Michael A. Thompson, Martin Klebba, Luke de Woolfson, Brye Cooper, LeJon Stewart, Geoffrey Rush, Paula J. Newman, Michael Earl Lane, Israel Aduramo, Keira Knightley, Christian Martin, Trevor Goddard, Christopher Sullivan, Michael Sean Tighe, Don LaDaga, Joe Grisaffi, Lauren Maher, Rudolph McCollum, Owen Finnegan, Fred Toft, Gregory Ryan Alosio, Maxie J. Santillan Jr., Angus Barnett, Félix Castro, Christopher S. Capp, Jack Davenport, Ralph P. Martin, Lee Arenberg, Damian O'Hare, Jonathan Pryce, James McAuley, Paul Keith, Craig Thomson, Greg Ellis, M. Scott Shields",/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,B2
37,37,94,Harry Potter and the Deathly Hallows: Part 1,12444,7.8,2010-11-17,146,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.","Adventure, Fantasy",Warner Bros. Pictures,United Kingdom,David Yates,"Dave Legeno, William Melling, Guy Henry, Ruby Evans, Devon Murray, Eva Alexander, Emil Hostina, Arben Bajraktaraj, Richard Griffiths, Peter G. Reed, Josh Herdman, Daisy Haggard, Ralph Fiennes, Georgina Leonidas, Emma Watson, Helen McCrory, Ralph Ineson, Anna Shaffer, Rod Hunt, Ian Kelly, Brendan Gleeson, Simon Grover, Katie Leung, Mark Williams, Geraldine Somerville, Alan Rickman, Helena Bonham Carter, Domhnall Gleeson, James Phelps, Kate Fleetwood, Michael Byrne, Julie Walters, Jessie Cave, Hazel Douglas, Nick Moran, Judith Sharp, Adrian Rawlins, Carolyn Pickles, Bill Nighy, Bonnie Wright, Jon Campling, Timothy Spall, Oliver Phelps, Scarlett Hefner, Rupert Grint, John Hurt, David Thewlis, Rhys Ifans, Clémence Poésy, Miranda Richardson, Adrian Annis, Toby Jones, Evanna Lynch, Granville Saxton, Michelle Fairley, Rade Šerbedžija, Lewis Young, Louis Cordice, Matthew Lewis, Bob Yves Van Hellenberg Hubar, Jason Isaacs, Isabella Laughland, Anthony John Crocker, Peter Mullan, Freddie Stroma, Natalia Tena, Frances de la Tour, Rose Keegan, Warwick Davis, Suzie Toase, Daniel Hill, Jamie Campbell Bower, Amber Evans, George Potts, Tony Kirwood, Imelda Staunton, Steffan Rhodri, Penelope McGhie, Sophie Thompson, Paul Khanna, Robbie Coltrane, Matyelok Gibbs, Richard Strange, Daniel Tuite, Simon McBurney, Graham Duff, Michael Gambon, David Ryall, Ned Dennehy, Andy Linden, Tom Felton, Afshan Azad, Ashley McGuire, David O'Hara, Harry Melling, Toby Regbo, Daniel Radcliffe, Fiona Shaw, George Harris, Samuel Roukin",/iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,B2
38,38,95,Harry Potter and the Goblet of Fire,674,7.8,2005-11-16,157,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.","Adventure, Fantasy",Warner Bros. Pictures,United Kingdom,Mike Newell,"Christopher Whittingham, Robert Wilfort, Alan Rickman, Gary Oldman, David Bradley, Robbie Coltrane, Flip Webster, William Melling, Campbell Graham, Matthew Lewis, Shefali Chowdhury, Jason Isaacs, Alex Palmer, Henry Lloyd-Hughes, Alan Watts, Devon Murray, James Phelps, Angelica Mandy, Josh Herdman, Robert Hardy, David Tennant, Adrian Rawlins, Louis Doyle, Richard Rosson, Olivia Higginbottom, Ralph Fiennes, Ashley Artus, Margery Mason, Bonnie Wright, Steve Mackey, Steven Claydon, Emma Watson, Tolga Safer, Robert Pattinson, Frances de la Tour, Timothy Spall, Sheila Allen, Oliver Phelps, Michael Gambon, David Sterne, Alfred Enoch, Rupert Grint, Philip Rham, Jonny Greenwood, Tiana Benjamin, Shirley Henderson, Warwick Davis, Paschal Friel, Clémence Poésy, Jarvis Cocker, Tom Felton, Stanislav Yanevski, Jason Buckle, Eric Sykes, Miranda Richardson, Afshan Azad, Anne Lacy, Su Elliot, Predrag Bjelac, Liam McKenna, Brendan Gleeson, Philip Selway, Katie Leung, Jeff Rawle, Daniel Radcliffe, Mark Williams, Geraldine Somerville, Roger Lloyd Pack, Charlotte Skeoch, Maggie Smith, Jamie Waylett",/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,B2
185,185,527,Knives Out,546554,7.8,2019-11-27,131,"When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.","Comedy, Crime, Mystery",Lionsgate,United States of America,Rian Johnson,"Frankie Francois, Edi Patterson, Michael Shannon, LaKeith Stanfield, Chris Evans, Marlene Forte, Marcela Jaramillo, Ben Bunnag, Paul Tawczynski, Don Johnson, Michael Burnell, Rob Lévesque, M. Emmet Walsh, Joseph Gordon-Levitt, Jamie Lee Curtis, Gabrielle Lorthe, Christopher Plummer, Daniel Craig, Shyrley Rodriguez, Frank Oz, Paul Bellefeuille, Jaeden Martell, Gary Tanguay, Toni Collette, Riki Lindhome, Octavia Chavez-Richmond, Kerry Frances, Katherine Langford, Ana de Armas, Noah Segan, Raúl Castillo, K Callan",/pThyQovXQrw2m0s9x82twj48Jq4.jpg,B2
240,240,718,Donnie Darko,141,7.8,2001-01-19,114,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.","Fantasy, Drama, Mystery",Flower Films,United States of America,Richard Kelly,"Tom Tangen, Sarah Hudson, Arthur Taxier, Rachel Winfree, Jazzie Mahannah, Scotty Leavenworth, Patrick Swayze, Marina Malota, Lisa K. Wyatt, Jack Salvatore, Jr., Patience Cleveland, Phyllis Lyons, Mark Hoffman, Kristina Malota, Alex Greenwald, Alison Jones, Jerry Trainor, Maggie Gyllenhaal, Fran Kranz, Joan Blair, Tiler Peck, James Duval, Holmes Osborne, Beth Grant, Mary McDonnell, Stuart Stone, Gary Lundy, Katharine Ross, Ashley Tisdale, Seth Rogen, Jake Gyllenhaal, David St. James, Daveigh Chase, Jena Malone, David Moreland, Carly Naples, Drew Barrymore, Noah Wyle, Lee Weaver, Jolene Purdy",/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg,B2
247,247,747,Warrior,59440,7.8,2011-09-09,140,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament – a path that puts the fighter on a collision course with his estranged, older brother.","Drama, Action",Lionsgate,United States of America,Gavin O'Connor,"Roan Carneiro, Jimmy Cvetic, Raymond Rowe, Sandy Notaro, Fernando Chien, Andre' Mason, Etta Cox, Anthony Tambakis, Frank Grillo, Yves Edwards, Francesca Ortenzio, Laura Chinn, Adam Christian Stanley, Anthony Johnson, Kevin P. Hanley, James Houk, Nick Nolte, Joel Edgerton, Jennifer Morrison, Maximiliano Hernández, Nate Marquardt, Tammy Townsend, Lambert R. Strayer, Tom Hardy, Amir Perets, Stephan Bonnar, Michelle Dawn Mooney, Roman Vasylyshyn, Noah Emmerich, Jonathan Matthew Anik, Vanessa Martinez, Timothy ""Skyskrape"" Katz, Julia Stockstad, James Dreussi, Kurt Angle, Josh Rosenthal, Daniel Stevens, Jake Digman, Hans Marrero, Aaron Kleiber, Rashad Evans, Capri Thomas, Erik Apple, Richard Fike, Tim Bickel, Jeff Hochendoner, Kevin Dunn, Gavin O'Connor, Bryan Callen, Nick Lehane, Dan Caldwell, Jack Fisher, Thomas McCue, Anthony N., Denzel Whitaker, Sam Sheridan, Armon York Williams, Jaime Sinue Aguirre, Tracy Campbell, Jace Jeanes, Lexi Cowan, Jake McLaughlin, Carlos Miranda",/iM8n4nZJPR2abpnyZ36FUgHiRjr.jpg,B2
398,398,1195,Back to the Future Part II,165,7.8,1989-11-22,108,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.","Adventure, Comedy, Science Fiction",Universal Pictures,United States of America,Robert Zemeckis,"Jennifer Brown, Michael J. Fox, Elisabeth Shue, Flea, Billy Zane, Elijah Wood, Wesley Mann, Lindsey Whitney Barry, George Buck Flower, Shaun Hunter, John Erwin, Jason Scott Lee, Irina Cashen, Thomas F. Wilson, Marty Levy, Tommy Thomas, J.J. Cohen, Jeffrey Weissman, Christopher Lloyd, James Tolkan, Judy Ovitz, Al White, Charles Gherardi, Jim Ishida, Charles Fleischer, Tamara Carrera, Tracy Dali, Casey Siemaszko, Darlene Vogel, Theo Schwartz, Nikki Birdsong, Justin Mosley Spink, Lisa Freeman, Granville 'Danny' Young, Harry Waters, Jr., Angela Greenblatt, Neil Ross, Junior Fann, David Harold Brown, Joe Flaherty, Marc McClure, Lloyd L. Tolbert, Ricky Dean Logan, Lea Thompson, Jay Koch, Cameron Moore, Mary Ellen Trainor, E. Casanova Evans, Stephanie Williams, John Thornton",/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg,B2
448,448,1341,Die Hard,562,7.8,1988-07-15,132,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.","Action, Thriller",Gordon Company,United States of America,John McTiernan,"Jon E. Greene, Paul Gleason, Anthony Peck, Kip Waldo, Terry Ray, Mark Goldstein, Alan Rickman, De'voreaux White, Scot Bennett, Mary Ellen Trainor, Charlie Picerni, Fred Lerner, Al Leong, Kate Finlayson, Taylor Fry, Bob Jennings, Reginald VelJohnson, Clarence Gilyard Jr., George Christy, Bruce Willis, Tracy Reiner, Grand L. Bush, Conrad Hurtt, Rick Cicetti, Terri Lynn Doss, Shanna Higgins, Dennis Hayden, Dustyn Taylor, Kym Malin, Selma Archerd, Richard Parker, Harri James, William Atherton, Stella Hall, Hart Bochner, Robert Lesser, Andreas Wisniewski, Cheryl Baker, Hans Buhringer, Noah Land, Betty Carvalho, Wilhelm von Homburg, David Ursin, Eric Kay, Bill Margolin, Lorenzo Caccialanza, Michele Laybourn, Bruce P. Schultz, Robert Davi, James Shigeta, Gerard Bonn, Gary Roberts, Carmine Zozzora, P. Randall Bowers, Bill Marcus, Shelley Pogoda, Rebecca Broussard, Rick Ducommun, David Katz, Bonnie Bedelia, Joey Plewa, Bruno Doyon, Matt Landers, Alexander Godunov",/7Bjd8kfmDSOzpmhySpEhkUyK2oH.jpg,B2
486,486,1496,Dances with Wolves,581,7.8,1990-03-30,181,"Wounded Civil War soldier John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.","Adventure, Drama, Western",Tig Productions,United Kingdom,Kevin Costner,"Doris Leader Charge, Graham Greene, Otakuye Conroy, Floyd 'Red Crow' Westerman, Carter Hanner, Wes Studi, Mary McDonnell, Kevin Costner, Tantoo Cardinal, William H. Burton Jr., Frank P. Costanza, Charles Rocket, Richard Leader Charge, Steven Chambers, Michael Spears, Kirk Baltz, Tom Everett, Bill W. Curry, R. L. Curtin, Michael Horton, Donald Hotton, Robert Goldman, John Tail, Kent Hays, James A. Mitchell, Marvin Holy, Elisa Daniel, Steve Reevis, Justin, Buck, Robert Pastorelli, Jimmy Herman, Clayton Big Eagle, Maretta Big Crow, Jason R. Lone Hill, Annie Costner, Buffalo Child, David J. Fuller, Conor Duffy, Wayne Grace, Rodney A. Grant, Tony Pierce, Redwing Ted Nez, Ryan White Bull, Maury Chaykin, Raymond Newholy, Nick Thompson, Sheldon Peters Wolfchild, Larry Joshua, Percy White Plume, Teddy, Nathan Lee Chasing His Horse",/cvaBVpS0GzKqBd63pFT8f1E8OKv.jpg,B2
1067,1067,4044,Before Sunset,80,7.8,2004-06-16,80,"Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.","Drama, Romance",Warner Independent Pictures,United States of America,Richard Linklater,"Louise Lemoine Torrès, Vernon Dobtcheff, Julie Delpy, Mariane Plasteig, Albert Delpy, Marie Pillet, Denis Evrard, Diabolo, Rodolphe Pauly, Ethan Hawke",/gycdE1ARByGQcK4fYR2mgpU6OO.jpg,B2
1361,1361,6144,Maudie,359784,7.8,2016-06-16,115,Canadian folk artist Maud Lewis falls in love with a fishmonger while working for him as a live-in housekeeper.,"Drama, Romance",Landscape Entertainment,Ireland,Aisling Walsh,"Gabrielle Rose, David Feehan, Mike Daly, Sally Hawkins, Billy MacLellan, Nik Sexton, Ethan Hawke, Judy Hancock, Kari Matchett, Brian Marler, Marthe Bernard, Denise Sinnott, Greg Malone, Lisa Machin, Erin Mick, Zachary Bennett, Lawrence Barry",/wu9RPdV0uEemFEewJQ6fWwJ9ZcU.jpg,B2
27,27,70,The Dark Knight Rises,49026,7.781,2012-07-17,165,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.","Action, Crime, Drama, Thriller",Syncopy,United Kingdom,Christopher Nolan,"Peter Holden, Shane Nolan, Daina Griffith, Chris Hill, James Rawlings, Kyle David Pierce, Jay Benedict, Tomas Arana, Silvia Lombardo, Alon Aboutboul, Reggie Lee, John Nolan, Warren Brown, Ian Bohen, Matthew Modine, Vito Grassi, LeJon Stewart, Justin Michael Woods, Simon Rhee, Cale McConnell, William Devane, Gary Oldman, Claire Julien, Michael James Faradie, Michael Papajohn, Andres Perez-Molina, Wade Williams, Ronnie Gene Blevins, David Dale McCue, Jeff Moffitt, Christopher Judge, Tom Conti, Stephanie Domini, Troy Polamalu, Isiah Adams, Rory Nolan, India Wadsworth, Chris Ellis, Fredric Lehne, Rob Brown, Russ Fega, Lex Daniel, Daniel Jordano, Chris Vaina, Nestor Carbonell, Hines Ward, Graham Curry, Joe Lipari, John Hollingworth, Aja Evans, Luke Rutherford, Antwan Lewis, Ben Mendelsohn, Marion Cotillard, Robert Arensen, Tom Hardy, Christian Bale, Jason Yee, David Dayan Fisher, David Gyasi, Cillian Murphy, Ming Wang, Hector Atreyu Ruiz, Burn Gorman, Aljaž Tepina, Frank Fata, Julie Mun, Tyler La Marr, Desmond Harrington, Juno Temple, Emily Schooley, Joey King, Charles Jackson Coyne, Michael Power, Sun Jae Kim, Christopher Bryan Gomez, London May, Heath Miller, Cameron Jack, Morgan Freeman, Duane Henry, Alex Moore, Daniel Sunjata, Thomas Tull, Trevor White, Ed Heavey, Michael Wren Gucciardo, Phillip Browne, Sam Kennard, Alex Kruz, Max Schuler, Mychael Bates, Barbara Vincent, Aramis Knight, Brent Briscoe, Robert Wisdom, Josh Pence, Kirsten Roeters, David Monahan, Bill Cowher, Salomon Passariello, Fileena Bahris, Joshua Elijah Reese, Aldous Davidson, Hrvoje Klecz, Josh Stewart, Jackson Nunn, Kyle Patrick Brennan, Massi Furlan, Travis Guba, John W. Iwanonkiw, Cindy Jackson, P.J. Griffith, Nick Julian, Tyler Dean Flores, Patrick Leahy, Uri Gavriel, John Farrer, Tiffany Kemp, Ben Roethlisberger, Alex Ziwak, Ben Cornish, Tommy Bayiokos, Rick Bolander, Will Estes, Olan Montgomery, Allen Merritt, Diogo Hausen, John Macmillan, Jillian Armenante, Daniel Newman, Mark Killeen, Michael Caine, Todd Gearhart, Charlie Alejandro, James Harvey Ward, Anne Hathaway, Paul Jude Letersky, Patrick Jordan, John Zion, Courtney Munch, Aidan Gillen, James Quinn, Grant Babbitt, Brett Cullen, Sarah Goldberg, Joseph Gordon-Levitt, Oliver Cotton, Liam Neeson, Orion McCabe, Jorge Mardel, Noel Gugliemi, Joseph Lyle Taylor, Aldo Bigante, Jake Canuso, Gonzalo Menendez, Kevin Kiely Jnr, Mark Roman, Harry Coles, Gary Sievers, Miranda Nolan, Thomas Lennon, Glen Powell, Patrick Cox, Joe Fishel, Collin Taylor, Eric Salazar, Scott Churchson",/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,B2
917,917,3143,Big Fish,587,7.763,2003-12-25,125,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.","Adventure, Fantasy, Drama",Columbia Pictures,United States of America,Tim Burton,"Will Thomas, Jessica Lange, George McArthur, Jacob Radford, L.C. Holt, David Denman, Perry Walston, John Fugate, Howard Houston Jr., Joanne Pankow, Michael Garnet Stewart, Ewan McGregor, Alison Lohman, Barry C. Harvard, Karla Droege, R. Keith Harris, Jeff Campbell, Morgan Grace Jarrett, Robert Guillaume, Danny DeVito, Metz Duites, Vincent J. Ybiernas, Marion Cotillard, Sallie Hedrick, Bonnie Johnson, Billy Crudup, John Lowell, Charles McLawhorn, Arlene Tai, Missi Pyle, Zac Gardner, Frank Hoyt Taylor, Russell Hodgkinson, Zach Hanner, Bevin Kaye, David Ramsey, Greg Hohn, Daniel Wallace, Edward Aldag, C. Alan Rawlins Sr., Ada Tai, Cathy Berry, Don Young, Hailey Anne Nelson, Joseph Humphrey, Helena Bonham Carter, Darrell Vanterpool, James DeForest Parker, Jayne Morgan, Matthew McGrory, Jake Brake, Grayson Stone, Deep Roy, Savanna James, Albert Finney, Trevor Gagnon, Loudon Wainwright III, Miley Cyrus, Steve Buscemi, Karlos Walkes, Billy Redden, Lawrence Sykkmon",/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,B2
14,14,36,Harry Potter and the Chamber of Secrets,672,7.7,2002-11-13,161,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.","Adventure, Fantasy",Warner Bros. Pictures,United Kingdom,Chris Columbus,"Edward Randell, Robert Ayres, Alan Rickman, David Bradley, Robbie Coltrane, Scot Fearn, Matthew Lewis, Kenneth Branagh, Peter O'Farrell, Jason Isaacs, Edward Tudor-Pole, Heather Bleasdale, Sally Mortemore, John Cleese, James Phelps, Devon Murray, Harry Taylor, Richard Griffiths, Julian Glover, Julie Walters, Brendan Columbus, Josh Herdman, Violet Columbus, Robert Hardy, Jim Norton, Sean Biggerstaff, Gemma Padley, Louis Doyle, Chris Rankin, Helen Stuart, Hugh Mitchell, Bonnie Wright, David Massam, Eleanor Columbus, Emma Watson, Alfred Burke, Tom Knight, Oliver Phelps, Veronica Clifford, Alfred Enoch, Rupert Grint, Leslie Phillips, Christian Coulson, Gemma Jones, Shirley Henderson, Warwick Davis, Jamie Yeates, Richard Harris, Tom Felton, Les Bubb, David Churchyard, Daisy Bates, Miriam Margolyes, Zoe Sugg, Jenny Tarren, David Tysall, Ana Mulvoy Ten, Emily Dale, David Holmes, Ben Borowiecki, Peter Taylor, Harry Melling, Isabella Columbus, Tony Christian, Toby Jones, Martin Bayfield, Luke Youngblood, Daniel Radcliffe, Fiona Shaw, Mark Williams, Danielle Tabor, Rochelle Douglas, Jamie Waylett, Charlotte Skeoch, Maggie Smith",/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,B2
